RegionRank	Rank	Name	Rating
8978	16255	Ronin_MR	1443.403
8979	16257	Didacus	1443.368
8981	16259	Z2R Breeder	1443.359
8982	16261	lonespaniel	1443.333
8983	16262	Gn3llo	1443.314
8985	16264	Caleb	1443.309
8988	16271	Eli	1443.259
8989	16272	Magnus	1443.246
8990	16272	Luis	1443.246
8991	16274	Fer	1443.242
8992	16275	inK	1443.234
8996	16279	Kl3verKr0w	1443.193
8997	16280	Icarus	1443.192
8998	16281	Memer McMeme	1443.191
9001	16287	Theo	1443.141
9003	16293	Agony	1443.094
9004	16294	▲waterrose▼	1443.084
9006	16298	Keagan	1443.076
9009	16303	Azure	1443.041
9010	16304	Nick	1443.018
9011	16305	Chaddyboy	1443.013
9012	16306	Beto	1442.99
9015	16309	Rezin	1442.975
9017	16312	Haruto	1442.96
9018	16315	Rodob	1442.92
9019	16317	Juliana	1442.904
9020	16321	Delilah	1442.89
9021	16322	Zaza	1442.869
9023	16324	Spatbow	1442.825
9024	16325	Lillian	1442.809
9027	16332	E.j.	1442.745
9028	16335	Arika	1442.731
9029	16336	Sam	1442.721
9030	16338	No.1Trainer	1442.715
9031	16339	J HOJYO	1442.714
9034	16346	Koschei	1442.666
9037	16348	Lillian	1442.648
9038	16350	Reidgee	1442.641
9041	16356	Topanga	1442.592
9043	16358	Metroni	1442.588
9046	16363	GabeKinape	1442.551
9048	16367	rose	1442.517
9049	16369	Brunopcx	1442.507
9051	16371	Mars	1442.471
9053	16373	Isabella	1442.456
9054	16373	Nathan	1442.456
9056	16377	Danny	1442.445
9057	16380	Luna	1442.403
9058	16381	Skyler	1442.4
9059	16383	Kirsy	1442.361
9060	16384	Kekakias	1442.355
9061	16385	Rien	1442.348
9062	16386	Dougie	1442.346
9063	16388	Waltz	1442.326
9064	16390	Jack	1442.314
9065	16392	Ryunysus	1442.312
9070	16405	nimnim	1442.234
9071	16406	Bo	1442.232
9074	16411	Ruby	1442.185
9075	16413	Riot	1442.157
9076	16414	Lotte	1442.137
9078	16416	kanesh	1442.121
9079	16417	Chris	1442.119
9081	16419	Elise	1442.1
9084	16423	Alex	1442.051
9087	16427	Jayd	1441.997
9089	16432	Bribri	1441.95
9090	16433	Indo	1441.944
9091	16434	Richard	1441.933
9093	16437	Kel	1441.91
9095	16444	gallant	1441.797
9096	16445	Zidorak	1441.78
9097	16446	Ace	1441.759
9098	16446	DeAlba	1441.759
9099	16448	Tallon	1441.757
9100	16450	Sean	1441.726
9101	16452	Ayako	1441.716
9103	16455	Homeboy	1441.704
9105	16458	Devin	1441.688
9106	16459	Luke	1441.669
9108	16462	fingerbutt	1441.657
9109	16463	◇★BUTTER★◇	1441.65
9110	16464	Omran	1441.64
9112	16475	Lawesq	1441.58
9113	16476	DevilDawg	1441.566
9116	16480	Anas	1441.527
9117	16481	Jeremy	1441.507
9118	16482	Wilbur	1441.491
9119	16483	Shem	1441.481
9120	16484	Dax	1441.48
9121	16485	Oraine	1441.472
9122	16486	Watl	1441.456
9123	16487	Ray	1441.449
9124	16489	Carlos	1441.441
9126	16491	Calmnic	1441.405
9127	16492	LEO	1441.404
9129	16495	Captain Eric	1441.392
9130	16497	Justin	1441.382
9131	16498	Loy	1441.34
9134	16502	Justice	1441.325
9135	16505	Kanga*	1441.315
9136	16506	Joe_Arkhan	1441.292
9137	16509	Pandora	1441.271
9138	16510	Miquel	1441.269
9139	16511	Joe	1441.257
9140	16513	Alur	1441.228
9143	16518	Austin	1441.176
9144	16519	Thomas	1441.168
9146	16520	Ian	1441.166
9147	16524	Jello	1441.158
9150	16528	stevey	1441.114
9153	16535	Ham	1441.049
9154	16536	Vandal	1441.034
9155	16537	Lord Botifer	1441.03
9158	16542	Nat	1440.972
9159	16545	Kristophski	1440.946
9161	16547	Ozule	1440.918
9163	16550	NEGI	1440.915
9164	16552	Big Fudge	1440.9
9165	16556	JJ	1440.852
9166	16557	james	1440.851
9169	16562	David	1440.821
9170	16563	Tye	1440.82
9172	16567	Jules	1440.802
9173	16568	Biscoito	1440.796
9176	16573	Charlie	1440.754
9177	16574	Korai	1440.75
9178	16575	SuperAkarii	1440.749
9179	16576	taylor	1440.747
9180	16577	Nath	1440.746
9181	16578	Dagger	1440.727
9184	16582	Cricket	1440.688
9186	16585	MtnDewbert	1440.669
9187	16587	Breous	1440.659
9188	16590	Big Jon	1440.618
9189	16591	Jordon	1440.617
9190	16593	Nick	1440.601
9191	16595	Ophani	1440.596
9192	16599	Ian	1440.57
9193	16601	Adelise	1440.554
9194	16603	Dopest	1440.547
9198	16608	Avros	1440.512
9202	16612	Eli	1440.466
9203	16613	Anthony	1440.459
9204	16614	v	1440.445
9205	16614	KingTurk	1440.445
9207	16616	ManiaUK	1440.443
9208	16618	Jesper	1440.435
9210	16621	Duncan	1440.412
9211	16622	Airen	1440.41
9212	16623	Softee	1440.389
9213	16624	Riquk	1440.379
9216	16627	JACSON	1440.366
9217	16627	Nana	1440.366
9218	16629	Cole	1440.365
9219	16631	Claire	1440.337
9220	16632	Bravio	1440.333
9222	16634	Myu	1440.301
9223	16635	dev	1440.3
9224	16636	Gru	1440.295
9225	16637	Kneega	1440.278
9228	16642	Dunky	1440.241
9229	16643	Tiago	1440.239
9230	16644	izaac	1440.218
9231	16646	CardiffGreen	1440.199
9232	16647	Lurras	1440.165
9235	16652	Cal	1440.13
9237	16654	Tyler	1440.125
9238	16655	DeinoMitch	1440.12
9240	16657	Ender	1440.104
9242	16661	Sidney	1440.075
9243	16662	Ryan	1440.065
9244	16664	Tazzanagi	1440.034
9245	16666	Lony	1439.988
9246	16667	SHADRACH	1439.974
9247	16667	Paris	1439.974
9250	16672	André	1439.926
9252	16677	Jacob	1439.879
9254	16680	Bram	1439.858
9255	16681	Sindo	1439.856
9257	16683	Urbosa	1439.84
9258	16685	Carmen	1439.808
9259	16687	Panzerraptor	1439.794
9260	16688	Zmudek	1439.792
9261	16689	Slipher	1439.79
9262	16691	Daniel	1439.76
9263	16692	Sarkos	1439.756
9265	16694	Gabe	1439.751
9266	16695	SteakBro	1439.75
9267	16697	Michael	1439.736
9268	16698	bizitch	1439.733
9272	16704	walibe	1439.688
9274	16710	Pyrantic	1439.663
9275	16711	Quinn	1439.652
9276	16712	Leo	1439.643
9277	16714	Hunter	1439.639
9278	16716	TRTL	1439.621
9279	16717	Tulip	1439.568
9282	16722	Lori	1439.529
9284	16726	Aaron	1439.463
9285	16726	Cody	1439.463
9286	16729	AIZENMACK	1439.457
9287	16730	joe	1439.443
9289	16732	Savage	1439.439
9290	16735	Joban	1439.435
9293	16741	Lane	1439.407
9295	16743	Noah	1439.394
9296	16744	West	1439.385
9297	16745	Eric	1439.373
9298	16747	Brandon	1439.365
9299	16748	Ty	1439.342
9301	16750	CarlosE	1439.333
9302	16751	Season	1439.319
9303	16752	Jane	1439.306
9304	16754	Napster	1439.292
9306	16756	Andrew	1439.28
9308	16760	Flynn	1439.268
9309	16762	Stephen	1439.262
9312	16767	Sebastián	1439.224
9313	16767	Axokitty	1439.224
9314	16769	Thomaz	1439.22
9315	16770	Egil	1439.216
9317	16773	JD	1439.201
9318	16777	ariiiibaby	1439.167
9319	16778	Keaton	1439.165
9322	16781	WizardMold	1439.149
9323	16782	Luigi	1439.139
9324	16783	Juliana	1439.123
9325	16785	SkComet	1439.12
9326	16787	lvjojo	1439.104
9327	16788	Asuna	1439.1
9329	16790	Łōådž of Fůn	1439.075
9331	16794	Chance	1439.061
9336	16798	Trezon	1439.051
9337	16798	Ragna	1439.051
9339	16803	Rin-K	1439.026
9340	16805	Timo	1439.014
9343	16810	Kev	1438.964
9344	16812	Brolly	1438.945
9345	16814	Kris	1438.935
9347	16816	Noah	1438.914
9348	16817	Mariposa	1438.91
9350	16819	Zowie	1438.856
9351	16819	ayden	1438.856
9352	16822	Ant	1438.827
9353	16823	Meg	1438.81
9355	16827	Jonny	1438.758
9359	16832	Sushi	1438.724
9362	16839	Nathanael	1438.655
9363	16840	Derek	1438.646
9364	16841	Eric	1438.629
9366	16846	andrew	1438.559
9368	16849	Big U	1438.536
9369	16850	Dudley	1438.528
9370	16856	Raj	1438.471
9371	16857	Patrick	1438.466
9372	16858	Skeketor	1438.449
9373	16859	Celine	1438.447
9374	16860	Zheik	1438.44
9375	16861	Ric	1438.425
9376	16863	Polaroid	1438.418
9378	16867	Kaito	1438.387
9379	16869	David	1438.356
9381	16871	Cam	1438.337
9382	16872	VageZaken	1438.306
9384	16875	Murphy	1438.274
9387	16878	Dre	1438.263
9391	16882	Yogigirl	1438.229
9394	16886	John	1438.204
9395	16887	Philip	1438.192
9397	16892	frankdart	1438.177
9399	16895	Chris	1438.165
9400	16897	Solaris	1438.128
9401	16898	Jeremy	1438.084
9402	16899	Ben B / Foxy	1438.082
9403	16900	Xkorpitron	1438.078
9404	16901	Mia	1438.071
9408	16909	AxelCrow	1437.991
9410	16912	Ryan	1437.965
9411	16914	Joshua	1437.939
9413	16921	Dig-Doug	1437.889
9415	16925	keo	1437.861
9419	16938	hoochie	1437.745
9421	16940	Samantha	1437.708
9425	16946	Medabee	1437.646
9426	16950	poke master	1437.589
9428	16953	Dr. Dave	1437.574
9429	16956	Richy	1437.547
9430	16957	Bella	1437.539
9431	16957	vincent	1437.539
9432	16960	Spirit	1437.497
9433	16961	Will G	1437.482
9434	16963	RamenJuice	1437.472
9435	16965	Kaito	1437.456
9436	16966	Anlária	1437.454
9437	16967	Jay	1437.447
9439	16973	Marcelo	1437.349
9440	16974	Aviley-Sama	1437.325
9441	16975	CamTram	1437.321
9442	16976	JOSÉ PEÑA	1437.312
9444	16980	Cal	1437.269
9445	16983	Flo	1437.256
9447	16985	Alanz	1437.242
9448	16987	Nem	1437.213
9449	16988	Isabella	1437.211
9450	16990	Haseo	1437.19
9451	16991	Cam	1437.187
9453	16994	Madeline	1437.169
9455	16996	Dilma	1437.136
9457	16999	Luís	1437.127
9460	17003	Joey	1437.021
9461	17004	C4	1437.02
9462	17005	cam	1436.986
9463	17006	Renzow	1436.981
9466	17013	Ace	1436.909
9467	17014	Tjmaster888	1436.896
9468	17015	Felipe	1436.89
9469	17017	Sen	1436.886
9470	17018	Matt	1436.88
9471	17021	Oliver	1436.855
9472	17022	Jomei	1436.854
9473	17025	Urpi	1436.834
9474	17026	Kirbster	1436.81
9475	17027	Bill	1436.808
9479	17031	Regina	1436.766
9480	17032	Zachary	1436.758
9481	17033	Roro	1436.739
9482	17033	Sikociao	1436.739
9487	17043	Jackson	1436.665
9488	17044	Ian	1436.659
9489	17046	Heathbar	1436.653
9490	17048	ender	1436.65
9491	17049	YagamiVGC	1436.643
9494	17056	Mako	1436.556
9495	17058	Kamina	1436.547
9496	17060	Deon	1436.518
9499	17064	Biggy	1436.453
9500	17066	Hollow	1436.441
9501	17069	Eric	1436.427
9503	17073	Luna	1436.394
9504	17074	Joejoe	1436.392
9511	17083	Vivi	1436.255
9512	17085	Taylor	1436.2
9513	17089	Stephen	1436.179
9514	17091	Anastasia	1436.108
9515	17092	esbin	1436.104
9516	17093	Scarlet	1436.091
9517	17094	Bubba	1436.084
9518	17095	Taco	1436.083
9520	17097	Djzombiesc	1436.051
9523	17103	Eddie	1435.985
9525	17107	cj	1435.962
9526	17110	NRoyalX	1435.939
9527	17112	Guilherme	1435.912
9528	17113	Kaji	1435.885
9529	17114	The King	1435.873
9530	17115	Macca	1435.872
9531	17116	drumtooth	1435.865
9532	17117	Lexiss	1435.86
9534	17119	Bailey	1435.846
9535	17120	Lahey	1435.831
9536	17121	Scarlet	1435.818
9537	17123	Raphael	1435.815
9538	17124	Jose 12	1435.808
9539	17125	Martz	1435.797
9540	17126	FatherSwole	1435.786
9541	17127	Andrew	1435.782
9543	17129	Fen	1435.765
9545	17131	Shisui	1435.688
9546	17133	howie	1435.644
9547	17135	Reginald	1435.588
9548	17138	Timo	1435.567
9549	17139	Dusk	1435.564
9550	17140	Stockémon	1435.563
9551	17143	Sam	1435.533
9552	17145	Tito	1435.495
9553	17148	Vini	1435.408
9556	17155	Matt	1435.304
9557	17156	Blondie	1435.281
9558	17159	Waf	1435.242
9559	17160	TarTarus	1435.239
9560	17161	Red	1435.191
9561	17164	Arca9	1435.175
9562	17169	Crimson	1435.142
9563	17170	ZacKenichi	1435.116
9564	17172	Cupido	1435.095
9565	17173	Atticus	1435.077
9566	17174	Stubo	1435.061
9569	17178	Sven	1434.948
9570	17179	Meatsawce	1434.944
9571	17181	Jacob	1434.896
9574	17184	Luke	1434.872
9575	17185	Lleb	1434.871
9576	17188	Sei	1434.85
9577	17189	Sander	1434.849
9579	17192	Hugo	1434.804
9580	17193	Nexus	1434.802
9581	17202	Blysse	1434.626
9582	17205	James	1434.572
9584	17208	Scotty	1434.549
9587	17212	Franklin	1434.51
9588	17213	""Ohh"" Dawg	1434.501
9589	17214	Pete	1434.496
9590	17216	Pat	1434.48
9591	17217	Logan	1434.467
9592	17218	ash	1434.45
9593	17219	Erika	1434.435
9597	17225	Snapple	1434.335
9599	17227	Allen	1434.33
9601	17230	IceThunder	1434.318
9602	17231	Squaro	1434.302
9605	17235	Zack	1434.202
9607	17237	Kristen	1434.187
9609	17240	Miztyk	1434.157
9611	17244	Rapiso	1434.098
9613	17246	Dens	1434.074
9614	17251	Fish	1434.037
9615	17252	Barbarella	1434.012
9618	17255	Sawwon	1433.937
9619	17256	Michael	1433.934
9620	17257	Forrest	1433.916
9621	17258	Jordan	1433.907
9623	17260	Cullen	1433.884
9624	17263	Zifyo	1433.849
9626	17267	Steven Jose	1433.83
9627	17270	Cayalle	1433.751
9629	17275	AP	1433.668
9631	17279	Lame	1433.617
9632	17280	Alejandró	1433.581
9633	17281	Zelda	1433.562
9634	17282	Iveta	1433.555
9635	17284	LLincoln	1433.493
9636	17285	Aoi	1433.484
9638	17287	Lexx	1433.456
9639	17288	Luis	1433.432
9640	17289	Gabriel	1433.43
9641	17291	Sleepy	1433.412
9643	17294	Yona	1433.367
9644	17295	Ivan	1433.365
9645	17297	Queen Z	1433.356
9646	17298	June	1433.346
9648	17302	Benzak	1433.246
9650	17304	Trickster	1433.2
9651	17305	Alex	1433.197
9652	17309	Rush	1433.172
9653	17310	Gregory	1433.155
9656	17316	Quan	1433.012
9657	17318	Nova White	1432.951
9660	17321	Trinh	1432.92
9661	17322	Logan	1432.909
9662	17323	Teto	1432.905
9663	17324	echo	1432.902
9666	17327	Mod	1432.875
9667	17328	Alexo	1432.858
9668	17329	Thriced	1432.85
9669	17330	Katz	1432.794
9670	17331	Cellius	1432.79
9671	17335	Yan - Andrés	1432.71
9672	17336	-INK-	1432.703
9673	17337	TomZ	1432.682
9675	17339	Zorax	1432.667
9676	17340	Izzy	1432.664
9677	17342	Andy	1432.641
9678	17343	Mikey	1432.628
9679	17344	Beatrice	1432.586
9681	17346	Nell	1432.572
9682	17348	David	1432.539
9683	17349	TsAxpasprO	1432.528
9684	17351	Gengy	1432.479
9685	17352	Tiger	1432.477
9686	17353	Florian	1432.44
9687	17354	Cyan	1432.405
9688	17355	Silver	1432.395
9689	17359	Soda	1432.28
9691	17363	jaws94	1432.16
9694	17366	Dean	1432.15
9696	17369	Romana	1432.111
9697	17372	Joe:	1432.084
9698	17373	GD	1432.032
9699	17374	Vio Phoenix	1432.015
9700	17375	Darby	1432.007
9702	17377	Lazor	1431.951
9703	17378	Michael	1431.95
9708	17384	Kai	1431.898
9709	17387	Alex	1431.851
9710	17388	Silver	1431.817
9712	17390	Steven	1431.753
9713	17391	Tobias	1431.688
9714	17392	DarkSlayer	1431.673
9715	17395	Ghost	1431.63
9717	17399	Okami	1431.583
9718	17399	Fred	1431.583
9720	17402	BeeJay	1431.575
9723	17407	Caleb	1431.485
9724	17409	Mameon	1431.4
9726	17412	KNG_4780	1431.374
9728	17415	Vnel Sama	1431.353
9729	17416	Christo	1431.352
9730	17416	Sam	1431.352
9733	17424	Eiko	1431.1
9735	17426	Darq	1431.053
9736	17427	Connor	1431.039
9737	17428	Ishaan	1430.996
9738	17429	Skulblaka	1430.987
9739	17430	Amar	1430.984
9742	17434	Khovlus	1430.912
9743	17435	Nano	1430.905
9746	17440	ZemTennar	1430.857
9748	17442	Jar	1430.849
9749	17443	Addiict	1430.845
9750	17444	Jacob	1430.789
9752	17446	Phyramar	1430.78
9753	17447	Jose	1430.754
9754	17448	K-Star	1430.723
9755	17449	ChungusVGC	1430.698
9758	17453	Sagiboi	1430.614
9759	17454	Blake	1430.588
9761	17457	Nailyk	1430.52
9763	17459	Caedurmp	1430.509
9765	17462	DTJ	1430.446
9768	17466	MuldenMuddi 	1430.415
9769	17467	Matt	1430.414
9770	17470	Kruz	1430.393
9771	17473	Kendra	1430.297
9772	17474	Zez	1430.287
9774	17477	Chevan_One	1430.14
9775	17477	Etán	1430.14
9776	17481	Silvi	1430.113
9777	17482	Naomi	1430.092
9778	17483	Hashi	1430.069
9779	17486	Ash	1430.044
9780	17488	Mana	1430.021
9781	17489	Jesse	1429.999
9782	17493	Mack	1429.942
9783	17494	Abasi	1429.923
9784	17495	buttz	1429.921
9786	17499	Etienne	1429.828
9788	17501	Huxley	1429.823
9790	17504	Leandro	1429.803
9791	17506	Turtlenator	1429.754
9792	17507	Hestia	1429.733
9793	17508	Akira	1429.718
9794	17509	Tre	1429.703
9795	17510	PostTwink	1429.685
9796	17511	Kuro	1429.683
9798	17516	Kyle	1429.628
9799	17517	Aidyn	1429.6
9801	17519	Matt	1429.555
9802	17520	Satoshi Rosa	1429.554
9804	17526	Alex	1429.5
9805	17528	Lyn	1429.474
9806	17529	Darian	1429.449
9807	17530	Leonie	1429.443
9808	17532	Agrik	1429.41
9809	17533	Austin	1429.365
9810	17536	Luise	1429.328
9811	17537	1013	1429.322
9812	17539	Pedro	1429.308
9815	17544	SpidopsVGC	1429.204
9816	17545	Charlie	1429.201
9818	17548	Duck	1429.127
9820	17553	Philly	1429.032
9821	17554	BOI!!	1429.022
9822	17555	Frank	1429.015
9823	17557	RC	1428.998
9824	17558	Haley	1428.979
9825	17559	Ian	1428.974
9826	17560	Camic	1428.927
9827	17561	Joaco	1428.909
9828	17562	Mikey	1428.896
9829	17564	Dennis	1428.868
9830	17565	James	1428.855
9831	17566	B-dawg	1428.848
9832	17568	Aqeeb	1428.804
9833	17569	Trina	1428.78
9835	17573	Patathor8	1428.756
9836	17574	Chilly	1428.751
9837	17575	Jester	1428.738
9838	17576	Veggie	1428.736
9839	17577	Kybe	1428.734
9844	17583	Arcana	1428.663
9845	17586	Danny	1428.638
9846	17587	Haruto	1428.606
9847	17588	SorcererBadg	1428.597
9848	17589	Jojo	1428.593
9849	17590	Defias	1428.592
9854	17599	Doc	1428.494
9856	17603	Felipe	1428.389
9859	17606	Lusa	1428.295
9862	17611	JoPapap	1428.243
9863	17611	noosh	1428.243
9865	17614	Juan	1428.221
9866	17615	Jon	1428.203
9868	17617	Raphael	1428.174
9870	17621	Kvothe	1428.075
9871	17622	Troseph	1428.066
9872	17624	Jason	1428.051
9873	17625	Aquinoxx	1428.017
9875	17627	Edvin	1428.013
9876	17628	Chris	1427.983
9877	17629	Leith	1427.98
9879	17632	Ray Rizzo	1427.931
9880	17633	Macauley	1427.926
9882	17635	Sora	1427.88
9885	17639	Luc	1427.804
9886	17642	Ajay	1427.764
9887	17643	Thrand	1427.751
9889	17647	Bartz	1427.716
9891	17650	Elliot	1427.688
9892	17651	Tukapack	1427.659
9893	17651	Hawk	1427.659
9894	17653	Alex	1427.656
9895	17655	Sam	1427.628
9896	17656	Possiderio	1427.618
9897	17657	MRH Riviera	1427.613
9901	17663	NeonKārearea	1427.537
9902	17664	Kay	1427.514
9904	17667	E. H.	1427.499
9905	17668	Chris	1427.497
9906	17670	John	1427.483
9907	17671	Jared	1427.463
9908	17673	Nay	1427.45
9909	17674	SUPRMON.FREE	1427.437
9910	17675	spenny420	1427.435
9911	17677	Kefin	1427.423
9913	17681	Wolflay	1427.378
9914	17683	Chris	1427.342
9915	17684	Vera	1427.339
9916	17686	Billy	1427.286
9917	17687	bippy	1427.279
9919	17690	Imar	1427.221
9920	17691	Jay	1427.22
9923	17694	Charlie	1427.175
9924	17695	Avery	1427.169
9925	17696	Kevin	1427.166
9926	17698	Lance BR	1427.142
9929	17702	Phil	1427.007
9933	17709	Skitter	1426.936
9934	17710	Lancelot	1426.899
9935	17712	Bendy	1426.877
9936	17713	Nora	1426.866
9937	17714	Ace	1426.865
9938	17716	кьζη☆V	1426.849
9939	17718	GoodGamer	1426.826
9940	17721	Alexander	1426.748
9941	17722	Soulem	1426.745
9942	17723	Joseph	1426.708
9944	17725	Gabriel	1426.668
9945	17727	Laxus Dreyar	1426.628
9946	17728	LouieB	1426.624
9947	17729	Anu	1426.596
9950	17732	Espen	1426.575
9951	17733	Curt	1426.57
9952	17734	Paxorus	1426.542
9953	17735	Gus	1426.519
9955	17738	Dorpho	1426.488
9956	17739	Don	1426.462
9958	17741	Daniel	1426.417
9959	17742	Jedin	1426.4
9960	17743	Khayr	1426.389
9962	17746	MasterMind	1426.367
9965	17749	Joey	1426.299
9966	17750	Wesblank6565	1426.287
9968	17752	Ryan	1426.281
9969	17753	Serebii	1426.267
9970	17755	Spoopely	1426.257
9971	17757	cylim87	1426.198
9973	17761	ACE	1426.139
9974	17762	Shekel	1426.133
9976	17764	Zilla	1426.052
9977	17765	Jair	1426.045
9980	17769	John	1425.997
9982	17772	Jay	1425.906
9983	17773	Zap_Falcon	1425.894
9984	17774	PomPom	1425.889
9985	17775	Dj	1425.888
9986	17777	Marvin	1425.867
9987	17778	Zedero	1425.851
9988	17779	Meteor	1425.844
9989	17782	Mauricio	1425.793
9990	17783	Bronson 	1425.789
9991	17784	Brian	1425.773
9992	17785	Playoff	1425.765
9993	17786	Alolar	1425.729
9995	17789	Feral19	1425.691
9999	17794	Sebs	1425.643
10001	17797	Tim	1425.605
10002	17800	★Sτοяm☆	1425.588
10003	17801	Charlie	1425.583
10004	17802	ronn	1425.573
10005	17803	Vanessa	1425.57
10007	17805	sasu	1425.565
10008	17807	Montezuma	1425.517
10013	17818	FJ	1425.405
10014	17819	Ada Aries	1425.403
10015	17820	Carlos J	1425.386
10017	17822	Ava	1425.374
10018	17823	Nick	1425.371
10020	17825	cj	1425.328
10021	17827	PVCraft	1425.28
10023	17829	VanHuie	1425.268
10025	17833	Wil	1425.206
10026	17834	Silvya	1425.197
10027	17835	Jorgon	1425.181
10030	17838	Fernando	1425.148
10031	17839	Rich	1425.102
10033	17841	Mike	1425.08
10034	17842	Ben	1425.057
10035	17844	Ramon	1425.05
10037	17848	Cody	1424.996
10040	17853	Nezuko♡	1424.931
10041	17857	Kotte	1424.918
10044	17860	Sixtos	1424.854
10045	17861	James	1424.834
10046	17862	Mikecola	1424.817
10050	17868	Bry	1424.665
10052	17870	Diamond	1424.552
10054	17873	DJ	1424.492
10056	17875	Justin	1424.458
10058	17879	Wizzard	1424.416
10059	17882	Pokémom	1424.353
10060	17885	//AMG	1424.33
10061	17886	Theo	1424.324
10064	17889	Tellulu	1424.262
10065	17890	XOrphenus	1424.244
10066	17891	r	1424.226
10068	17893	Flower	1424.21
10069	17894	Mango	1424.151
10070	17897	Sean	1424.094
10072	17900	Noah	1424.062
10073	17901	Remy	1424.051
10075	17907	Truffles	1424.027
10076	17908	Sonny	1423.984
10077	17909	Mitsu	1423.95
10079	17911	Berk	1423.947
10080	17912	Wander	1423.946
10084	17918	Siah	1423.85
10085	17919	Adam	1423.841
10086	17920	LightMV	1423.837
10090	17925	CP	1423.771
10091	17926	Ace	1423.737
10092	17927	Gonz	1423.709
10093	17930	psychoferret	1423.666
10094	17931	jamo	1423.649
10095	17932	Jero	1423.628
10096	17933	Nate	1423.62
10097	17935	Joe	1423.551
10098	17937	Paul Green	1423.515
10099	17941	Chestra	1423.436
10100	17942	Ben	1423.432
10101	17944	WhtRUwearin	1423.43
10103	17946	Tyler	1423.387
10104	17947	Emmanuel	1423.383
10106	17950	Jesse	1423.331
10107	17951	Rozelle	1423.322
10108	17952	Rojo	1423.317
10110	17954	gouda	1423.31
10111	17955	jose	1423.295
10114	17960	Thomas	1423.209
10117	17963	champ149	1423.183
10119	17965	Hark	1423.095
10121	17967	Khalid	1423.072
10122	17969	min	1423.034
10124	17972	Gabi	1422.996
10125	17973	char	1422.978
10129	17977	Farcai	1422.915
10131	17980	Dutsy	1422.897
10134	17986	Elliott	1422.769
10136	17992	Mooney	1422.654
10137	17993	Eden	1422.643
10138	17995	Hugo	1422.617
10139	17996	Anders	1422.613
10140	17997	Wyatt	1422.612
10143	18000	oakley	1422.584
10144	18001	Leonard	1422.571
10146	18004	Canyon	1422.527
10147	18005	Gomes	1422.522
10148	18006	José	1422.482
10149	18007	Gonzales	1422.468
10150	18011	pondo	1422.405
10152	18016	Pinky	1422.266
10153	18018	Breno	1422.246
10155	18022	Raymond	1422.204
10156	18024	titanx	1422.182
10157	18025	Scoterdoo	1422.168
10159	18030	Sora	1421.944
10160	18031	Eddie	1421.931
10161	18033	tidus	1421.909
10163	18035	Pierce	1421.896
10165	18038	Jay	1421.872
10166	18039	Salty	1421.856
10168	18043	wntr	1421.809
10170	18047	Paige	1421.704
10171	18049	Fantastic	1421.684
10172	18050	Rooo	1421.676
10173	18051	Dachi	1421.647
10176	18056	Erinye	1421.569
10177	18057	Derek	1421.533
10178	18058	G	1421.508
10179	18060	Bren	1421.465
10180	18062	Carlos	1421.455
10181	18065	Daniel	1421.332
10182	18066	Kanji	1421.325
10184	18069	Sotelo	1421.236
10187	18074	Everett	1421.157
10188	18075	FaydReckless	1421.134
10189	18076	Reece	1421.132
10190	18077	CJ	1421.105
10191	18078	Xenotama	1421.093
10192	18079	Matthew	1421.089
10193	18080	Violet	1421.084
10195	18083	Rodrigo	1421.032
10196	18084	Kato	1421.025
10198	18087	Ibz	1420.977
10200	18089	Ryan	1420.942
10206	18099	???	1420.805
10210	18104	Beary	1420.723
10211	18105	Dawid	1420.718
10214	18108	Josh	1420.671
10215	18111	J-Ro	1420.636
10220	18118	Daniel	1420.414
10221	18119	Krum	1420.372
10223	18125	Ace	1420.328
10224	18127	DRACO	1420.235
10226	18131	Paolo	1420.146
10228	18133	Kori	1420.127
10229	18134	Oliver	1420.089
10230	18135	VaiosXO	1420.053
10231	18136	Koaromipyro	1420.031
10232	18138	BaeruttVGC	1419.998
10233	18139	Adam	1419.995
10234	18140	Aidan	1419.969
10235	18141	Jake	1419.952
10238	18145	Runya	1419.814
10240	18147	Cameron	1419.8
10241	18148	Andrew	1419.799
10243	18150	Nick	1419.761
10247	18157	Melody	1419.62
10248	18158	Pluto	1419.589
10250	18160	Lab Gamer	1419.553
10251	18161	Matt	1419.511
10254	18164	Trav	1419.384
10256	18168	Iamtrashboy	1419.294
10257	18169	Danny	1419.281
10258	18170	Mike	1419.273
10259	18171	RolandGT	1419.268
10260	18172	Nikhil	1419.262
10261	18173	Andreas	1419.257
10262	18175	Leg	1419.243
10265	18179	sam	1419.193
10267	18183	Dennis	1419.137
10269	18185	Lead	1419.124
10270	18187	Alex	1419.092
10271	18188	rpo	1419.088
10272	18189	Deo	1419.075
10275	18193	Silent0123	1419.004
10276	18195	Barb	1418.93
10277	18196	bater	1418.915
10278	18197	Chaos Shadow	1418.854
10279	18198	febo	1418.839
10280	18200	Sol	1418.792
10284	18207	Zkarlex	1418.647
10286	18209	Gochay	1418.624
10287	18210	Lance	1418.607
10289	18212	Jaygusis	1418.597
10291	18214	Nick	1418.564
10292	18215	rndmtask	1418.551
10296	18220	Hector	1418.412
10297	18222	Ryan	1418.372
10299	18224	Hero	1418.314
10300	18226	Tuba Chris	1418.271
10301	18227	Shoe	1418.244
10304	18230	Chad	1418.217
10305	18231	Chise	1418.198
10306	18232	Takia	1418.177
10307	18233	Nate	1418.176
